Id,Label,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,pageranks,componentnumber,strongcompnum,modularity_class,stat_inf_class,clustering,eigencentrality
1560,,4,4,8,2.2,2.2,4.4,6,0.286665,0.302211,108.905453,0.009709,0.007432,0.000155,0,506,4,33,0.55,0.051266
988,,6,8,14,3.35,3.96,7.31,6,0.319683,0.335713,3139.830189,0.006804,0.010998,0.000236,0,506,1,86,0.089286,0.036624
203,,26,28,54,14.95,16.1,31.05,6,0.349078,0.37232,9407.821544,0.048519,0.054377,0.000752,0,506,2,40,0.264778,0.242998
976,,4,4,8,2.4,2.65,5.05,6,0.294067,0.310893,924.078854,0.007866,0.008345,0.000168,0,506,4,69,0.5,0.044197
289,,17,19,36,9.95,10.21,20.16,6,0.321383,0.342243,14180.838312,0.022654,0.023081,0.000564,0,506,4,97,0.201754,0.118728
7394,,6,10,16,2.81,5.3,8.11,6,0.311135,0.32643,6922.990312,0.002958,0.007928,0.000309,0,506,7,18,0.090909,0.01809
3203,,1,1,2,0.55,0.55,1.1,7,0.278525,0.292764,0,0.003818,0.004185,0.000081,0,506,4,21,0,0.02177
1844,,2,3,5,1.15,1.7,2.85,7,0.278836,0.29336,1.573255,0.00056,0.004741,0.00011,0,506,4,92,0.666667,0.002991
2053,,2,2,4,1.1,1.1,2.2,7,0.289076,0.303737,31.069583,0.004554,0.004806,0.000102,0,506,2,21,0,0.025332
1363,,4,4,8,2.25,2.2,4.45,7,0.307333,0.32166,1010.262342,0.006678,0.006977,0.000174,0,506,2,104,0.25,0.037607
3181,,1,1,2,0.55,0.55,1.1,7,0.278525,0.292764,0,0.003818,0.004185,0.000081,0,506,4,21,0,0.02177
288,,36,34,70,19.47,20.35,39.82,6,0.339279,0.362913,31516.527218,0.048181,0.041073,0.001026,0,506,4,47,0.165007,0.224574
2263,,2,2,4,1.1,1.1,2.2,7,0.279669,0.294089,66.866085,0.004017,0.004431,0.000116,0,506,4,33,0,0.023242
3132,,1,1,2,0.55,0.55,1.1,7,0.278525,0.292764,0,0.003818,0.004185,0.000081,0,506,4,21,0,0.02177
1059,,7,8,15,3.85,4.4,8.25,7,0.314187,0.332206,2584.334048,0.01456,0.014926,0.000244,0,506,4,74,0.357143,0.070979
2332,,2,2,4,1.1,1.1,2.2,7,0.279418,0.2938,0,0.004183,0.004572,0.000114,0,506,4,21,1,0.023978
691,,3,3,6,2.1,1.65,3.75,7,0.287303,0.303012,462.879628,0.005174,0.005678,0.000171,0,506,4,21,0.333333,0.030447
1550,,3,3,6,1.7,1.75,3.45,6,0.313898,0.328841,121.525737,0.008826,0.00972,0.000138,0,506,1,21,0.5,0.049826
286,,13,17,30,7.95,7,14.95,6,0.329031,0.349093,5271.536257,0.019741,0.02352,0.000416,0,506,4,25,0.104575,0.096417
205,,27,30,57,15.45,17.5,32.95,6,0.342567,0.364607,16492.345737,0.040592,0.043364,0.000786,0,506,2,8,0.154234,0.190389
1359,,3,2,5,1.75,1.15,2.9,7,0.299592,0.3138,0,0.009128,0.006695,0.00013,0,506,4,21,1,0.049494
1459,,4,4,8,2.2,2.2,4.4,6,0.304932,0.324046,604.392993,0.010236,0.009809,0.00015,0,506,4,73,0.5,0.051812
135,,28,32,60,16.8,18.6,35.4,6,0.346207,0.368842,27334.994644,0.041665,0.044658,0.000852,0,506,2,73,0.14678,0.212986
7432,,3,2,5,1.11,1.1,2.21,7,0.296463,0.311398,0,0.009805,0.006997,0.00012,0,506,4,21,0.833333,0.045833
1815,,3,3,6,1.65,1.65,3.3,7,0.288186,0.303105,104.787787,0.005263,0.005679,0.000146,0,506,3,21,0.166667,0.029666
3127,,1,1,2,0.55,0.55,1.1,7,0.278525,0.292764,0,0.003818,0.004185,0.000081,0,506,4,21,0,0.02177
1836,,2,2,4,1.15,1.3,2.45,6,0.292689,0.310617,0,0.00744,0.007121,0.000095,0,506,4,24,1,0.036668
266,,18,19,37,10.55,11.75,22.3,6,0.341412,0.363233,2519.433583,0.039581,0.040124,0.000507,0,506,2,19,0.397661,0.194869
2311,,2,2,4,1.1,1.1,2.2,7,0.295063,0.311501,28.160207,0.007679,0.007911,0.000109,0,506,4,21,0.5,0.041012
2308,,2,2,4,1.1,1.1,2.2,7,0.291142,0.306385,35.776829,0.006432,0.006598,0.000107,0,506,2,21,0,0.034295
27,,88,63,151,53.4,37.95,91.35,6,0.353058,0.381172,89164.517844,0.080481,0.071188,0.002687,0,506,4,100,0.081243,0.404417
755,,2,2,4,1.55,1.55,3.1,7,0.279418,0.2938,0,0.004183,0.004572,0.000114,0,506,4,21,1,0.023978
2306,,1,1,2,0.6,0.55,1.15,7,0.278525,0.292764,0,0.003818,0.004185,0.000081,0,506,4,21,0,0.02177
5679,,11,7,18,5.51,4,9.51,7,0.310054,0.32859,371.174933,0.023033,0.015602,0.000296,0,506,4,19,0.436364,0.109259
1790,,2,2,4,1.15,1.1,2.25,7,0.288497,0.303379,72.301699,0.004995,0.005321,0.000093,0,506,4,21,0,0.027319
937,,15,17,32,7.91,9,16.91,6,0.323547,0.343497,6754.48881,0.013484,0.01837,0.000507,0,506,4,19,0.119883,0.072521
100,,30,31,61,18.6,18.38,36.98,6,0.357368,0.381496,53945.726743,0.044786,0.051505,0.001172,0,506,2,26,0.17803,0.244612
53,,38,38,76,24.65,17.56,42.21,6,0.340977,0.364563,28882.701846,0.044831,0.044356,0.001036,0,506,4,10,0.115762,0.215097
2298,,2,2,4,1.1,1.1,2.2,7,0.279252,0.293495,230.394535,0.003927,0.004294,0.000113,0,506,1,21,0,0.022555
3087,,1,1,2,0.55,0.55,1.1,7,0.278525,0.292764,0,0.003818,0.004185,0.000081,0,506,4,21,0,0.02177
1274,,4,4,8,2.25,2.25,4.5,7,0.293998,0.310173,2287.225178,0.004754,0.005105,0.000195,0,506,3,39,0.5,0.029547
227,,15,20,35,9.3,11.76,21.06,6,0.339556,0.361516,5908.219171,0.025564,0.033502,0.000453,0,506,4,46,0.273684,0.129968
1348,,5,5,10,2.75,2.75,5.5,7,0.305528,0.322981,1010.275906,0.010906,0.011243,0.000208,0,506,4,85,0.5,0.057357
2295,,1,1,2,0.6,0.55,1.15,7,0.278525,0.292764,0,0.003818,0.004185,0.000081,0,506,4,21,0,0.02177
394,,5,5,10,3.55,3.4,6.95,6,0.315218,0.332724,471.935663,0.012361,0.01302,0.00017,0,506,4,77,0.285714,0.063268
3043,,1,2,3,0.55,1.1,1.65,7,0.291142,0.306385,16.959398,0.002614,0.006598,0.000076,0,506,2,21,0,0.012525
2285,,2,2,4,1.1,1.1,2.2,7,0.279564,0.293951,74.443586,0.003951,0.004317,0.00012,0,506,3,21,0,0.02269
1536,,3,5,8,1.7,2.75,4.45,6,0.313006,0.328312,221.358803,0.00732,0.010645,0.000142,0,506,4,22,0.3,0.040363
883,,8,7,15,4.45,3.85,8.3,7,0.303524,0.318346,197.13086,0.012915,0.009864,0.000268,0,506,4,27,0.214286,0.06528
199,,27,33,60,15.5,18.36,33.86,6,0.335632,0.356645,28460.451033,0.026924,0.028435,0.00087,0,506,4,66,0.060729,0.141502
2290,,2,1,3,1.1,0.55,1.65,7,0.278525,0.292764,0,0.005037,0.004185,0.000117,0,506,3,39,1,0.031507
1816,,2,2,4,1.15,1.1,2.25,6,0.309005,0.324913,438.861038,0.00642,0.006646,0.000113,0,506,1,21,0,0.037362
1524,,4,4,8,2.2,1.66,3.86,7,0.296229,0.313004,287.403786,0.008394,0.008674,0.000181,0,506,4,61,0.416667,0.045221
1169,,2,3,5,1.3,1.8,3.1,7,0.290128,0.304947,15.12603,0.001771,0.005975,0.000114,0,506,4,21,0.666667,0.00917
749,,3,3,6,2.05,2.1,4.15,7,0.282537,0.297301,36.718537,0.004516,0.004792,0.000131,0,506,1,27,0.5,0.025386
876,,17,18,35,8.96,9.71,18.67,6,0.318027,0.335415,11655.047285,0.018193,0.018413,0.000529,0,506,2,74,0.111111,0.085665
33,,118,136,254,67.35,76.2,143.55,6,0.393841,0.428329,336901.290763,0.105135,0.118078,0.00361,0,506,4,55,0.049995,0.534351
1824,,1,0,1,0.65,0,0.65,0,0,0,0,0.003818,0,0.000081,0,343,4,21,0,0.02177
7525,,13,9,22,5.63,5.05,10.68,6,0.287655,0.302166,631.609229,0.018962,0.008414,0.000424,0,506,4,30,0.275641,0.098694
638,,6,4,10,3.65,2.6,6.25,7,0.305728,0.320873,355.922934,0.016223,0.008405,0.00021,0,506,0,26,0.375,0.080626
162,,25,21,46,14.8,12.1,26.9,6,0.320311,0.337216,22751.369461,0.030725,0.021451,0.000841,0,506,4,2,0.15,0.154499
886,,6,3,9,3.45,1.7,5.15,7,0.280674,0.293962,118.650101,0.010883,0.005425,0.000227,0,506,4,58,0.5,0.058556
2903,,1,0,1,0.55,0,0.55,0,0,0,0,0.003818,0,0.000081,0,342,4,21,0,0.02177
3049,,1,0,1,0.55,0,0.55,0,0,0,0,0.003818,0,0.000081,0,340,4,21,0,0.02177
7604,,73,21,94,5.74,16.05,21.79,6,0.329987,0.350636,41479.693735,0.080527,0.025972,0.002061,0,506,4,40,0.097339,0.388671
215,,15,13,28,9.35,8.5,17.85,6,0.303303,0.319011,6163.000922,0.006076,0.005077,0.000589,0,506,1,106,0.071429,0.039886
479,,7,6,13,4.35,3.95,8.3,6,0.310671,0.326007,8537.995473,0.008284,0.006994,0.000318,0,506,1,91,0.166667,0.048104
302,,11,10,21,6.85,6.9,13.75,6,0.302251,0.317321,10005.76611,0.01139,0.005851,0.000361,0,506,2,12,0.057143,0.054874
131,,32,36,68,18.85,21.8,40.65,6,0.34107,0.361231,43353.357323,0.026263,0.03252,0.001115,0,506,1,88,0.088095,0.149014
859,,6,6,12,3.45,3.95,7.4,6,0.290645,0.304479,9361.738152,0.003772,0.003572,0.000302,0,506,1,92,0,0.022528
437,,8,12,20,4.9,7.35,12.25,6,0.314161,0.330331,8942.117728,0.005272,0.007601,0.000341,0,506,1,98,0.121212,0.035485
1398,,2,2,4,1.2,1.35,2.55,6,0.288475,0.302224,0,0.00306,0.003002,0.000119,0,506,1,49,1,0.019738
423,,7,8,15,4.45,5,9.45,6,0.316336,0.330834,3768.332197,0.0048,0.007777,0.000243,0,506,2,69,0.088889,0.027187
510,,3,4,7,2.3,2.5,4.8,6,0.306854,0.321382,3336.481099,0.006331,0.005973,0.00014,0,506,1,3,0.333333,0.034715
224,,20,20,40,11.8,11.8,23.6,6,0.303745,0.32067,61643.781643,0.006539,0.007358,0.001266,0,506,1,109,0.044737,0.048436
7582,,7,3,10,1.74,1.85,3.59,6,0.292734,0.307224,886.149863,0.008495,0.004017,0.00023,0,506,1,68,0.285714,0.04796
311,,12,8,20,7.3,4.8,12.1,6,0.29644,0.310786,13730.074067,0.005887,0.00393,0.000544,0,506,1,29,0.060606,0.037248
1230,,2,3,5,1.25,2,3.25,6,0.28717,0.300467,99.118013,0.002938,0.003158,0.000117,0,506,1,12,0.333333,0.018357
1239,,2,2,4,1.25,1.25,2.5,6,0.292734,0.306205,88.040044,0.003532,0.003332,0.000112,0,506,1,83,0,0.02095
567,,3,3,6,2.2,2.05,4.25,6,0.293468,0.308011,74.665093,0.004298,0.004416,0.000164,0,506,1,89,0.666667,0.027734
466,,10,10,20,5.85,5.9,11.75,6,0.299018,0.314896,716.98749,0.006593,0.006377,0.000361,0,506,1,88,0.266667,0.042421
1085,,2,2,4,1.3,1.4,2.7,6,0.289612,0.304119,842.529806,0.002969,0.002636,0.000087,0,506,1,49,0,0.016936
771,,4,3,7,2.5,1.9,4.4,6,0.29294,0.307504,40.60838,0.004598,0.00411,0.000169,0,506,1,58,0.5,0.027635
1270,,3,3,6,1.75,1.75,3.5,6,0.292392,0.305685,120.101873,0.003337,0.003105,0.00014,0,506,1,69,0.333333,0.020308
1264,,3,3,6,1.75,1.8,3.55,6,0.294229,0.308229,165.936873,0.004329,0.004458,0.000153,0,506,1,89,0.166667,0.027186
3774,,9,8,17,4.52,4.85,9.37,6,0.292483,0.307152,6448.205512,0.005465,0.003642,0.000375,0,506,1,18,0.022222,0.033114
1003,,4,4,8,2.35,2.35,4.7,6,0.301061,0.315288,1088.406798,0.004682,0.004269,0.000172,0,506,2,69,0.166667,0.026914
367,,9,10,19,5.6,5.66,11.26,6,0.303548,0.3193,4213.033781,0.005743,0.006079,0.000376,0,506,1,93,0.088889,0.036968
1107,,4,2,6,2.3,1.3,3.6,6,0.289881,0.303781,442.817779,0.003798,0.003462,0.000175,0,506,1,67,0.333333,0.023112
661,,7,7,14,4.1,3.95,8.05,6,0.291165,0.305275,14400.830971,0.003142,0.003085,0.00036,0,506,1,69,0,0.021405
274,,14,11,25,8.5,6.85,15.35,6,0.325826,0.344195,12709.199387,0.020781,0.013439,0.000523,0,506,2,106,0.208791,0.113036
654,,9,10,19,5.1,5.7,10.8,6,0.293928,0.308932,6040.47783,0.004063,0.003946,0.000322,0,506,1,88,0.111111,0.025512
910,,3,2,5,1.9,1.2,3.1,6,0.286052,0.299128,31.830809,0.003398,0.00286,0.000117,0,506,1,49,0.333333,0.019723
1091,,2,2,4,1.3,1.3,2.6,6,0.292597,0.306912,0,0.00408,0.003969,0.000115,0,506,1,29,1,0.02496
84,,49,45,94,28.4,26.9,55.3,6,0.324135,0.344889,68325.660922,0.01734,0.015087,0.002127,0,506,1,34,0.045714,0.118262
531,,12,12,24,6.75,6.75,13.5,6,0.301012,0.31688,5740.940385,0.006278,0.005947,0.00059,0,506,1,58,0.151515,0.039737
501,,6,7,13,3.8,5.2,9,6,0.297428,0.31229,7740.923764,0.004612,0.004567,0.000267,0,506,1,68,0.107143,0.029302
583,,4,4,8,2.7,2.3,5,6,0.291732,0.305969,11386.299354,0.003309,0.003172,0.00023,0,506,7,70,0,0.02164
1702,,2,2,4,1.15,1.2,2.35,6,0.306278,0.320359,0,0.005943,0.005705,0.000108,0,506,1,76,1,0.032698
3356,,1,1,2,0.55,0.6,1.15,6,0.285834,0.298661,0,0.002602,0.002461,0.000081,0,506,1,76,0,0.015592
733,,5,5,10,3.05,3.05,6.1,6,0.307989,0.323432,8339.264,0.007301,0.007515,0.000276,0,506,2,3,0.25,0.043415
356,,13,15,28,7.65,9.45,17.1,6,0.326935,0.346628,10985.560023,0.012195,0.013791,0.000458,0,506,1,109,0.095833,0.064552
1678,,1,1,2,0.65,0.6,1.25,6,0.285834,0.298661,0,0.002602,0.002461,0.000081,0,506,1,76,0,0.015592
1010,,4,4,8,2.35,2.35,4.7,6,0.292689,0.307268,14002,0.004084,0.003973,0.000312,0,506,1,29,0.166667,0.025519
7596,,9,7,16,1.12,4.5,5.62,6,0.303475,0.319073,3733.840398,0.007936,0.005455,0.000343,0,506,1,86,0.155556,0.049514
781,,3,4,7,2,2.8,4.8,6,0.293514,0.308189,3331.665093,0.004298,0.004418,0.000164,0,506,1,29,0.333333,0.027734
2017,,1,1,2,0.6,0.6,1.2,6,0.285834,0.298661,0,0.002602,0.002461,0.000081,0,506,1,76,0,0.015592
2002,,1,1,2,0.6,0.6,1.2,6,0.285834,0.298661,0,0.002602,0.002461,0.000081,0,506,1,76,0,0.015592
572,,8,7,15,4.7,4.1,8.8,6,0.317947,0.333916,3604.767063,0.012866,0.009867,0.000264,0,506,4,94,0.142857,0.055962
202,,25,25,50,14.45,14.25,28.7,6,0.310851,0.330202,48385.567748,0.010419,0.010006,0.001089,0,506,7,69,0.037037,0.069163
664,,9,9,18,5.1,5.1,10.2,6,0.31551,0.331843,12939.810169,0.009562,0.009602,0.00041,0,506,2,92,0.138889,0.056504
1636,,3,3,6,1.65,1.7,3.35,6,0.306303,0.320492,196.113854,0.006023,0.005787,0.00016,0,506,1,16,0.666667,0.03335
326,,13,14,27,7.75,8.45,16.2,6,0.330016,0.346766,23110.130852,0.015452,0.015809,0.000505,0,506,1,98,0.131868,0.083992
341,,15,16,31,8.7,9.3,18,6,0.304585,0.322213,21302.201759,0.006985,0.007038,0.000639,0,506,1,98,0.095833,0.046713
538,,4,2,6,2.75,1.15,3.9,6,0.286446,0.299666,1017.392702,0.002793,0.002691,0.000185,0,506,7,98,0.166667,0.018301
1233,,2,3,5,1.25,2,3.25,6,0.295761,0.309132,486.845698,0.002904,0.004096,0.000118,0,506,6,7,0.166667,0.017833
2492,,1,1,2,0.55,0.6,1.15,6,0.285834,0.298661,0,0.002602,0.002461,0.000081,0,506,1,76,0,0.015592
536,,19,19,38,10.25,10.11,20.36,6,0.301085,0.317592,23925.282045,0.009727,0.005314,0.000871,0,506,1,58,0.057143,0.059319
1621,,2,2,4,1.15,1.15,2.3,6,0.285878,0.298839,5863.735783,0.00261,0.002463,0.000125,0,506,1,71,0,0.015866
1415,,3,3,6,1.7,1.7,3.4,6,0.308802,0.325198,348.895266,0.006549,0.005686,0.000121,0,506,1,109,0.666667,0.03228
323,,14,13,27,8.25,8.2,16.45,6,0.302959,0.319091,17640.938854,0.007064,0.005714,0.000605,0,506,1,98,0.054945,0.044678
1611,,6,4,10,3.15,2.55,5.7,6,0.28812,0.301655,220.032081,0.00613,0.004271,0.000314,0,506,1,68,0.238095,0.043179
609,,10,10,20,5.65,5.6,11.25,6,0.306679,0.321786,4460.898832,0.007005,0.007023,0.000413,0,506,1,71,0.155556,0.043661
366,,12,9,21,7.1,5.15,12.25,6,0.303597,0.318513,1852.198058,0.011275,0.005764,0.000413,0,506,1,74,0.075758,0.062455
848,,6,6,12,3.45,3.45,6.9,6,0.294437,0.309154,5297.656484,0.004063,0.004969,0.000393,0,506,1,78,0.3,0.031876
1602,,1,1,2,0.65,0.6,1.25,6,0.285834,0.298661,0,0.002602,0.002461,0.000081,0,506,1,76,0,0.015592
365,,13,12,25,7.6,6.7,14.3,6,0.306729,0.321777,14201.118468,0.005702,0.005073,0.000626,0,506,7,61,0.032051,0.037084
419,,14,15,29,7.95,8.45,16.4,6,0.301667,0.318508,16023.341993,0.005968,0.00641,0.000855,0,506,1,58,0.114286,0.040954
841,,7,6,13,3.95,3.35,7.3,6,0.31453,0.328916,2127.688364,0.007811,0.00725,0.000262,0,506,1,86,0.047619,0.042602
468,,6,7,13,3.85,4.4,8.25,6,0.309388,0.32417,1608.922926,0.00646,0.007212,0.000245,0,506,1,109,0.214286,0.036408
193,,19,23,42,11.5,13.7,25.2,6,0.338391,0.358322,16778.886913,0.026426,0.029343,0.000632,0,506,2,12,0.109231,0.141213
2103,,2,2,4,1.1,1.1,2.2,6,0.299353,0.312721,0,0.004462,0.004301,0.000111,0,506,1,76,1,0.025694
2405,,2,3,5,1.1,1.65,2.75,6,0.29205,0.305275,1815.619865,0.002635,0.003116,0.000116,0,506,6,15,0,0.016035
411,,14,16,30,8,9.25,17.25,6,0.339587,0.358118,8801.126713,0.028173,0.033583,0.000443,0,506,2,26,0.3125,0.144714
807,,8,10,18,4.5,5.9,10.4,6,0.32831,0.345761,1472.471974,0.012556,0.017718,0.000261,0,506,2,105,0.333333,0.066021
1038,,6,7,13,3.35,3.36,6.71,6,0.324359,0.341504,5485.800885,0.010541,0.009725,0.000193,0,506,4,75,0.107143,0.049653
265,,13,13,26,8.05,8.85,16.9,6,0.338727,0.358989,4474.036627,0.026552,0.025031,0.000407,0,506,4,71,0.371795,0.133765
2201,,1,2,3,0.6,1.1,1.7,6,0.286009,0.298995,27.999716,0.002602,0.002865,0.000081,0,506,2,101,0,0.015592
361,,10,10,20,6.15,5.9,12.05,6,0.318027,0.333845,9137.811704,0.011883,0.011315,0.000392,0,506,2,7,0.118182,0.066787
1737,,3,3,6,1.65,1.65,3.3,6,0.295715,0.309786,231.71311,0.004373,0.004709,0.000165,0,506,2,28,0,0.027905
1139,,6,6,12,3.3,3.3,6.6,6,0.318785,0.334539,489.695793,0.011555,0.011565,0.000204,0,506,2,46,0.4,0.062702
386,,11,11,22,6.55,5.91,12.46,6,0.323911,0.34065,15702.422336,0.010322,0.010379,0.000426,0,506,8,54,0.136364,0.06287
727,,5,5,10,3.05,3.05,6.1,6,0.289165,0.302922,1398.036158,0.003194,0.002864,0.000224,0,506,0,13,0.4,0.019801
1108,,3,3,6,1.8,1.65,3.45,6,0.291052,0.30443,227.011919,0.003237,0.002855,0.000133,0,506,2,69,0.333333,0.018426
1642,,3,3,6,1.65,1.65,3.3,6,0.289724,0.303416,482.981456,0.003305,0.003167,0.000151,0,506,1,13,0.333333,0.020712
1109,,2,3,5,1.3,1.85,3.15,6,0.286315,0.29948,2733.995808,0.002723,0.002586,0.000122,0,506,1,75,0,0.016616
918,,6,7,13,3.4,4,7.4,6,0.314319,0.328779,6143.856583,0.007794,0.007845,0.000253,0,506,1,3,0.095238,0.043584
2511,,1,1,2,0.55,0.55,1.1,6,0.285834,0.298661,0,0.002602,0.002461,0.000081,0,506,1,76,0,0.015592
570,,9,8,17,5.2,4.55,9.75,6,0.307156,0.321871,2383.791125,0.008233,0.006994,0.000332,0,506,1,14,0.111111,0.047305
716,,17,16,33,9.06,9,18.06,6,0.296581,0.313135,29467.330893,0.005872,0.004428,0.000818,0,506,1,109,0.029412,0.038919
313,,10,10,20,6.3,6.3,12.6,6,0.300024,0.315199,7834.609462,0.005457,0.005568,0.000415,0,506,1,51,0.066667,0.036976
718,,9,8,17,5.05,4.45,9.5,6,0.298162,0.312784,4678.42965,0.004704,0.004443,0.00038,0,506,1,98,0.166667,0.030364
1615,,2,5,7,1.15,2.85,4,6,0.286271,0.299764,3055.693225,0.002633,0.002771,0.000132,0,506,1,29,0.2,0.015997
1218,,4,2,6,2.25,1.1,3.35,6,0.285878,0.298839,3363.551862,0.006171,0.002463,0.000149,0,506,1,29,0.15,0.030106
1086,,3,2,5,1.8,1.1,2.9,6,0.285878,0.298839,7020.591658,0.002971,0.002463,0.000202,0,506,1,49,0,0.017212
2485,,1,1,2,0.55,0.55,1.1,6,0.285834,0.298661,0,0.002602,0.002461,0.000081,0,506,1,76,0,0.015592
7569,,5,4,9,1.03,2.8,3.83,6,0.288164,0.301877,1535.236819,0.002789,0.003025,0.0002,0,506,1,51,0.166667,0.017867
1088,,4,4,8,2.3,2.25,4.55,6,0.289545,0.303109,722.401492,0.002946,0.002738,0.000185,0,506,1,65,0,0.018395
535,,11,12,23,6.25,6.75,13,6,0.297475,0.313126,3139.990932,0.004484,0.005102,0.000485,0,506,1,37,0.136364,0.031916
2467,,1,1,2,0.55,0.55,1.1,6,0.285834,0.298661,0,0.002602,0.002461,0.000081,0,506,1,76,0,0.015592
2468,,1,1,2,0.55,0.55,1.1,6,0.285834,0.298661,0,0.002602,0.002461,0.000081,0,506,1,76,0,0.015592
2465,,1,1,2,0.55,0.55,1.1,6,0.285834,0.298661,0,0.002602,0.002461,0.000081,0,506,1,76,0,0.015592
401,,14,14,28,8,8,16,6,0.31846,0.333431,18325.271595,0.012918,0.009796,0.000565,0,506,1,68,0.066667,0.070588
772,,4,5,9,2.5,3,5.5,6,0.29042,0.304719,1046.308152,0.003951,0.003703,0.000146,0,506,1,68,0.266667,0.023972
2454,,1,1,2,0.55,0.55,1.1,6,0.285834,0.298661,0,0.002602,0.002461,0.000081,0,506,1,76,0,0.015592
773,,5,3,8,3,1.7,4.7,6,0.286271,0.299426,174.111239,0.003707,0.002777,0.000201,0,506,1,74,0.2,0.023666
711,,6,4,10,3.55,2.3,5.85,6,0.296628,0.311378,105.217953,0.006376,0.005456,0.000239,0,506,1,37,0.533333,0.039804
7550,,30,21,51,13.94,10.46,24.4,6,0.32108,0.3394,41504.019693,0.025067,0.013263,0.001211,0,506,1,57,0.073118,0.148777
842,,6,6,12,3.45,3.45,6.9,6,0.296722,0.312899,474.825602,0.00573,0.006069,0.000279,0,506,1,18,0.452381,0.038838
153,,30,27,57,17.45,15.4,32.85,6,0.326764,0.3446,61550.229223,0.019095,0.018301,0.001298,0,506,1,18,0.033333,0.109511
2442,,1,1,2,0.55,0.55,1.1,6,0.285834,0.298661,0,0.002602,0.002461,0.000081,0,506,1,76,0,0.015592
840,,7,6,13,3.95,3.5,7.45,6,0.314478,0.32917,455.554892,0.011634,0.009437,0.000264,0,506,1,58,0.428571,0.064174
2439,,1,1,2,0.55,0.55,1.1,6,0.285834,0.298661,0,0.002602,0.002461,0.000081,0,506,1,76,0,0.015592
1908,,2,2,4,1.1,1.1,2.2,6,0.285987,0.298995,124.329099,0.002728,0.002553,0.000119,0,506,1,92,0,0.016379
1087,,6,4,10,3.3,2.2,5.5,6,0.295156,0.309421,321.250913,0.004834,0.004515,0.000276,0,506,1,57,0.3,0.032361
1909,,2,2,4,1.1,1.1,2.2,6,0.308015,0.322445,502.139459,0.005597,0.005498,0.000104,0,506,1,76,0,0.030803
626,,5,1,6,3.15,0.55,3.7,7,0.25788,0.266679,15.457745,0.008007,0.000501,0.000168,0,506,2,80,0.25,0.037319
7327,,9,2,11,4.46,1.1,5.56,7,0.244025,0.250949,808.607413,0.005711,0.000245,0.000387,0,506,1,83,0.111111,0.036691
2024,,1,0,1,0.6,0,0.6,0,0,0,0,0.002602,0,0.000081,0,351,1,76,0,0.015592
1634,,2,0,2,1.15,0,1.15,0,0,0,0,0.003713,0,0.000108,0,350,1,76,1,0.021878
380,,10,10,20,6.05,5.95,12,6,0.297004,0.310213,16983.491422,0.007427,0.004604,0.000387,0,506,1,88,0.127273,0.041868
2997,,1,0,1,0.55,0,0.55,0,0,0,0,0.002602,0,0.000081,0,349,1,76,0,0.015592
521,,6,4,10,3.8,2.55,6.35,6,0.302007,0.319362,1005.550738,0.014935,0.009176,0.000196,0,506,4,99,0.3,0.074176
1322,,11,7,18,5.75,4.15,9.9,6,0.316016,0.333298,2898.55748,0.019768,0.010937,0.000339,0,506,4,2,0.145455,0.096991
2868,,1,0,1,0.55,0,0.55,0,0,0,0,0.002602,0,0.000081,0,348,1,76,0,0.015592
2740,,1,0,1,0.55,0,0.55,0,0,0,0,0.002602,0,0.000081,0,347,1,76,0,0.015592
2709,,1,0,1,0.55,0,0.55,0,0,0,0,0.002602,0,0.000081,0,346,1,76,0,0.015592
603,,8,10,18,4.7,5.61,10.31,6,0.29651,0.310782,626.163866,0.003336,0.007559,0.000268,0,506,4,38,0.122222,0.018551
191,,22,26,48,13.05,15.06,28.11,6,0.340822,0.362575,11948.829529,0.039186,0.044028,0.000565,0,506,4,82,0.276353,0.178084
248,,15,14,29,9.15,8.5,17.65,7,0.318352,0.33479,15180.536942,0.017486,0.017444,0.00052,0,506,4,45,0.166667,0.090028
372,,11,11,22,6.6,7,13.6,7,0.315324,0.330992,10661.655395,0.013932,0.013136,0.000368,0,506,4,54,0.189394,0.067498
982,,5,5,10,2.9,2.95,5.85,7,0.288098,0.301973,9129.261667,0.003693,0.003708,0.000261,0,506,3,39,0.4,0.021086
1372,,4,3,7,2.25,1.85,4.1,7,0.278629,0.291525,1031.120803,0.003923,0.003352,0.000186,0,506,4,94,0.166667,0.021089
335,,9,6,15,5.75,3.31,9.06,7,0.295039,0.309544,6224.295374,0.01647,0.008101,0.000293,0,506,4,30,0.422222,0.080644
1192,,5,6,11,2.8,3.45,6.25,7,0.297145,0.31126,1868.692156,0.00662,0.007304,0.000194,0,506,4,15,0.133333,0.03348
893,,4,4,8,2.45,2.5,4.95,6,0.293583,0.307895,77.114863,0.006895,0.006747,0.000162,0,506,4,73,0.416667,0.034794
59,,35,31,66,22.45,19.15,41.6,6,0.327564,0.347122,19732.255605,0.036717,0.028705,0.001029,0,506,4,82,0.138691,0.17454
904,,7,8,15,3.95,4.6,8.55,6,0.300867,0.315782,110.361416,0.007856,0.010846,0.000217,0,506,4,77,0.357143,0.039879
349,,8,7,15,5.2,4.85,10.05,7,0.29483,0.309286,4819.56121,0.009154,0.005577,0.000268,0,506,8,54,0.125,0.040703
